time,x,y,z
17.534,-0.03,0.04,-1.25
17.536,-0.01,0.03,-1.25
17.539,-0.02,0.02,-1.25
17.540,-0.01,0.02,-1.25
17.541,-0.01,0.02,-1.25
17.542,-0.00,0.01,-1.24
17.543,0.00,0.02,-1.23
17.544,-0.01,0.03,-1.25
17.545,0.00,-0.00,-1.25
17.566,-0.01,0.01,-1.23
17.570,-0.01,0.01,-1.24
17.574,-0.01,0.02,-1.22
17.576,-0.01,0.01,-1.23
17.578,-0.01,0.01,-1.22
17.579,-0.03,0.01,-1.22
17.580,-0.00,0.01,-1.22
17.602,-0.02,0.01,-1.21
17.603,-0.02,0.00,-1.21
17.607,-0.02,0.01,-1.22
17.608,-0.02,0.02,-1.21
17.609,-0.03,0.02,-1.19
17.610,-0.01,0.02,-1.18
17.611,-0.02,0.00,-1.18
17.613,-0.01,0.04,-1.18
17.653,-0.02,0.02,-1.18
17.654,-0.02,0.03,-1.18
17.658,-0.01,0.01,-1.17
17.660,-0.01,0.01,-1.17
17.662,-0.02,0.02,-1.17
17.664,-0.01,0.01,-1.16
17.667,-0.04,0.01,-1.16
17.672,-0.03,0.03,-1.16
17.674,-0.01,-0.01,-1.15
17.676,-0.02,0.02,-1.15
17.677,-0.01,0.01,-1.15
17.679,-0.00,0.00,-1.15
17.681,-0.02,0.02,-1.14
17.682,-0.01,0.02,-1.13
17.689,-0.01,-0.01,-1.13
17.690,-0.02,0.01,-1.14
17.691,-0.02,-0.00,-1.12
17.692,-0.01,0.00,-1.12
17.712,-0.02,-0.02,-1.10
17.714,-0.02,0.00,-1.10
17.716,-0.03,0.01,-1.08
17.717,-0.02,0.02,-1.07
17.718,-0.03,0.03,-1.07
17.720,-0.01,0.04,-1.07
17.721,-0.03,0.02,-1.05
17.746,0.00,0.02,-1.05
17.747,-0.03,0.03,-1.05
17.748,-0.02,0.02,-1.03
17.749,0.01,0.02,-1.03
17.750,0.01,-0.01,-1.03
17.752,-0.01,-0.00,-1.02
17.753,-0.01,0.01,-1.01
17.758,-0.01,0.01,-1.02
17.790,-0.01,0.01,-1.02
17.797,-0.01,0.00,-1.01
17.799,-0.00,0.04,-1.00
17.800,-0.01,0.04,-1.01
17.802,-0.03,0.04,-1.00
17.804,-0.02,0.04,-1.01
17.805,-0.02,0.02,-0.99
17.807,-0.01,0.02,-0.97
17.809,-0.03,-0.00,-0.98
17.811,-0.03,0.01,-0.97
17.813,-0.02,0.00,-0.97
17.814,-0.01,0.00,-0.94
17.815,-0.01,0.01,-0.92
17.840,-0.01,0.02,-0.92
17.841,-0.02,0.04,-0.91
17.847,-0.00,0.04,-0.91
17.849,0.00,0.04,-0.91
17.851,0.00,0.03,-0.88
17.853,0.00,0.04,-0.88
17.855,-0.01,0.02,-0.87
17.857,0.00,0.02,-0.86
17.864,-0.00,-0.01,-0.84
17.866,0.00,-0.02,-0.83
17.867,0.00,-0.02,-0.83
17.868,-0.02,-0.02,-0.81
17.876,-0.02,0.00,-0.80
17.877,-0.03,0.04,-0.80
17.880,-0.02,0.02,-0.78
17.885,0.01,0.05,-0.78
17.891,-0.02,0.03,-0.76
17.908,0.00,0.03,-0.76
17.915,-0.01,0.04,-0.74
17.916,-0.00,0.04,-0.74
17.917,-0.01,0.03,-0.72
17.917,-0.00,0.00,-0.72
17.919,-0.02,-0.01,-0.72
17.920,-0.02,-0.00,-0.69
17.938,-0.01,-0.03,-0.69
17.939,-0.01,-0.01,-0.68
17.940,-0.01,-0.01,-0.68
17.949,-0.00,0.00,-0.67
17.952,-0.01,-0.01,-0.67
17.955,-0.02,0.02,-0.66
17.957,-0.01,0.01,-0.66
17.957,-0.01,0.02,-0.64
17.974,-0.00,0.02,-0.65
17.976,0.01,0.02,-0.63
17.977,0.02,0.03,-0.61
17.978,-0.00,0.01,-0.62
17.979,0.01,0.01,-0.61
17.993,0.00,0.00,-0.61
17.995,0.00,-0.00,-0.61
17.996,0.01,0.00,-0.58
17.997,0.01,-0.00,-0.60
18.001,-0.01,0.01,-0.57
18.005,-0.00,0.03,-0.58
18.009,0.01,0.04,-0.57
18.032,-0.00,0.02,-0.56
18.034,0.02,0.02,-0.57
18.036,0.01,0.04,-0.56
18.041,0.01,0.03,-0.54
18.045,-0.01,0.01,-0.55
18.049,0.00,0.01,-0.56
18.053,0.00,0.02,-0.55
18.055,0.00,0.01,-0.55
18.056,-0.01,0.02,-0.56
18.058,-0.01,0.03,-0.56
18.059,0.01,0.02,-0.56
18.079,-0.02,0.01,-0.55
18.080,-0.00,0.04,-0.55
18.082,-0.02,0.04,-0.55
18.083,-0.01,0.01,-0.55
18.084,0.00,0.02,-0.55
18.085,0.00,0.01,-0.56
18.088,0.01,0.00,-0.55
18.093,0.01,0.00,-0.55
18.112,0.00,0.01,-0.55
18.115,-0.01,-0.02,-0.55
18.116,0.00,-0.02,-0.54
18.117,-0.01,-0.00,-0.55
18.118,-0.01,0.01,-0.52
18.126,-0.01,-0.01,-0.54
18.130,-0.02,0.01,-0.53
18.132,0.01,0.03,-0.54
18.134,-0.00,0.01,-0.54
18.163,-0.02,0.03,-0.53
18.164,-0.01,0.02,-0.53
18.167,-0.00,-0.00,-0.51
18.168,0.00,0.01,-0.51
18.169,-0.01,0.00,-0.52
18.170,-0.01,0.01,-0.52
18.171,0.01,-0.00,-0.52
18.172,0.01,0.01,-0.52
18.173,-0.00,0.00,-0.53
18.176,-0.02,0.01,-0.51
18.200,-0.02,0.01,-0.51
18.204,-0.02,0.00,-0.52
18.205,-0.00,0.03,-0.53
18.206,-0.03,0.03,-0.52
18.208,0.01,0.02,-0.53
18.209,-0.01,0.02,-0.53
18.210,0.02,0.02,-0.53
18.212,0.00,-0.00,-0.55
18.233,0.00,0.02,-0.54
18.235,-0.00,0.01,-0.54
18.236,0.00,0.02,-0.55
18.237,-0.01,0.03,-0.56
18.239,-0.00,0.02,-0.56
18.240,-0.01,0.01,-0.56
18.245,0.00,0.03,-0.58
18.258,0.01,0.02,-0.57
18.262,0.01,-0.01,-0.58
18.263,0.02,0.01,-0.59
18.264,-0.01,0.02,-0.61
18.265,0.01,0.01,-0.61
18.278,0.00,0.00,-0.62
18.279,0.00,0.01,-0.61
18.280,-0.01,0.00,-0.62
18.302,0.00,0.01,-0.62
18.304,0.01,0.01,-0.65
18.306,-0.01,0.01,-0.64
18.307,0.01,0.03,-0.64
18.308,-0.01,0.02,-0.65
18.309,-0.02,0.02,-0.64
18.310,-0.00,0.02,-0.64
18.338,-0.01,0.02,-0.63
18.341,-0.01,0.01,-0.64
18.343,0.01,0.00,-0.65
18.348,0.02,0.00,-0.63
18.350,-0.03,0.01,-0.64
18.351,-0.01,0.01,-0.65
18.353,-0.01,0.00,-0.63
18.354,-0.00,0.03,-0.63
18.356,-0.01,0.02,-0.62
18.357,-0.02,0.00,-0.63
18.359,0.01,0.01,-0.63
18.389,0.01,0.01,-0.62
18.390,-0.00,-0.01,-0.62
18.400,-0.00,0.01,-0.63
18.404,0.00,0.01,-0.62
18.408,0.01,0.01,-0.62
18.409,0.01,-0.00,-0.61
18.411,0.00,0.01,-0.62
18.412,-0.00,0.01,-0.63
18.413,0.01,0.01,-0.61
18.414,0.01,0.00,-0.62
18.415,-0.01,0.03,-0.62
18.416,0.00,0.01,-0.61
18.418,-0.00,0.01,-0.62
18.423,0.01,0.00,-0.60
18.425,0.01,0.01,-0.59
18.429,0.01,-0.01,-0.60
18.444,-0.01,0.01,-0.59
18.449,-0.02,0.02,-0.60
18.450,0.00,0.02,-0.60
18.455,0.01,0.00,-0.59
18.457,-0.01,0.01,-0.58
18.458,0.01,0.01,-0.58
18.461,0.00,0.02,-0.56
18.465,0.00,0.02,-0.57
18.485,-0.01,0.01,-0.57
18.487,0.01,0.01,-0.57
18.490,-0.00,0.01,-0.56
18.492,0.00,0.02,-0.56
18.494,0.01,-0.01,-0.55
18.496,0.02,-0.00,-0.56
18.497,0.00,0.03,-0.55
18.499,-0.01,0.01,-0.54
18.517,-0.02,0.01,-0.55
18.522,0.01,-0.01,-0.55
18.523,0.02,0.00,-0.54
18.524,-0.01,0.01,-0.55
18.526,0.01,0.00,-0.55
18.527,-0.01,0.03,-0.55
18.540,0.00,0.02,-0.55
18.542,-0.02,0.01,-0.55
18.543,-0.00,-0.01,-0.54
18.550,-0.01,0.01,-0.56
18.551,-0.02,0.01,-0.56
18.552,0.00,0.01,-0.55
18.571,0.01,-0.00,-0.55
18.603,-0.01,0.02,-0.54
18.604,0.01,0.01,-0.53
18.606,0.01,0.00,-0.54
18.607,0.00,0.01,-0.55
18.608,-0.01,0.01,-0.54
18.609,0.01,0.01,-0.54
18.610,-0.00,-0.00,-0.55
18.611,-0.00,-0.00,-0.53
18.613,-0.01,0.01,-0.53
18.614,0.00,0.00,-0.53
18.615,-0.01,0.01,-0.53
18.617,-0.01,0.02,-0.53
18.619,0.01,0.01,-0.52
18.620,-0.01,0.01,-0.52
18.634,-0.00,0.02,-0.52
18.636,0.01,0.00,-0.53
18.637,-0.01,0.02,-0.53
18.638,0.00,0.02,-0.52
18.644,-0.00,0.00,-0.52
18.648,-0.00,0.01,-0.52
18.652,0.01,0.00,-0.52
18.669,-0.01,0.01,-0.51
18.670,0.00,0.02,-0.52
18.672,-0.01,-0.00,-0.52
18.673,0.00,-0.01,-0.50
18.674,-0.00,-0.01,-0.50
18.676,0.01,0.01,-0.51
18.684,0.00,0.00,-0.50
18.687,-0.02,0.01,-0.51
18.710,-0.00,0.01,-0.51
18.712,-0.00,0.02,-0.52
18.713,-0.01,-0.02,-0.52
18.714,-0.01,0.01,-0.50
18.716,-0.02,0.00,-0.49
18.718,-0.02,0.00,-0.49
18.720,-0.01,-0.00,-0.50
18.737,0.01,-0.00,-0.51
18.738,0.00,-0.00,-0.50
18.740,-0.02,-0.01,-0.50
18.741,-0.01,-0.00,-0.49
18.748,-0.01,0.01,-0.50
18.753,-0.01,-0.01,-0.51
18.754,-0.03,0.02,-0.51
18.755,0.01,0.00,-0.51
18.756,-0.01,-0.01,-0.53
18.771,0.00,0.00,-0.51
18.772,-0.01,-0.01,-0.51
18.773,-0.01,-0.01,-0.52
18.774,-0.00,0.01,-0.51
18.778,0.00,-0.01,-0.53
18.788,-0.00,-0.01,-0.51
18.789,-0.01,-0.01,-0.52
18.792,0.01,0.01,-0.53
18.795,-0.01,-0.00,-0.52
18.819,-0.01,-0.00,-0.54
18.823,-0.02,-0.00,-0.53
18.824,-0.01,0.02,-0.53
18.826,-0.01,0.02,-0.53
18.827,-0.02,0.01,-0.53
18.829,-0.01,0.01,-0.54
18.832,-0.01,0.01,-0.53
18.834,-0.03,0.02,-0.54
18.836,-0.02,0.00,-0.54
18.848,-0.02,0.00,-0.54
18.852,-0.01,0.01,-0.53
18.854,-0.02,0.02,-0.53
18.856,-0.02,0.00,-0.54
18.858,-0.02,-0.01,-0.54
18.881,-0.01,0.00,-0.55
18.884,-0.01,-0.02,-0.54
18.885,-0.01,-0.01,-0.52
18.886,-0.00,0.02,-0.55
18.887,-0.01,-0.00,-0.55
18.888,-0.01,-0.02,-0.53
18.889,-0.00,0.00,-0.54
18.932,-0.02,0.02,-0.54
18.937,-0.01,0.02,-0.54
18.939,-0.01,0.01,-0.54
18.941,-0.02,-0.00,-0.53
18.943,-0.01,0.00,-0.54
18.945,-0.00,-0.01,-0.54
18.947,-0.02,0.00,-0.52
18.949,-0.01,0.03,-0.54
18.952,-0.01,-0.00,-0.54
18.953,-0.01,0.01,-0.53
18.954,0.00,-0.00,-0.53
18.956,-0.01,0.00,-0.54
18.957,-0.03,0.01,-0.54
18.958,-0.01,0.01,-0.54
18.959,-0.00,0.01,-0.52
18.960,-0.02,0.01,-0.54
18.976,-0.01,0.02,-0.53
18.978,-0.01,0.00,-0.53
18.980,-0.03,0.01,-0.53
18.982,-0.02,0.00,-0.53
18.983,-0.01,0.01,-0.53
19.003,0.01,0.01,-0.53
19.005,0.00,0.00,-0.52
19.007,-0.01,0.00,-0.52
19.008,-0.01,0.01,-0.54
19.023,-0.01,0.01,-0.53
19.026,-0.01,0.01,-0.53
19.028,-0.02,-0.00,-0.54
19.029,-0.01,0.01,-0.52
19.031,-0.01,0.01,-0.52
19.034,0.00,0.01,-0.54
19.036,-0.00,0.01,-0.53
19.038,0.00,0.01,-0.53
19.039,0.01,0.01,-0.54
19.056,-0.01,0.02,-0.53
19.060,-0.01,-0.00,-0.54
19.061,0.00,0.00,-0.55
19.063,-0.01,0.01,-0.54
19.064,-0.01,0.01,-0.55
19.065,-0.01,0.01,-0.55
19.091,0.01,-0.00,-0.55
19.093,-0.01,0.00,-0.55
19.096,-0.00,0.02,-0.55
19.098,0.01,0.03,-0.55
19.102,-0.01,0.01,-0.54
19.106,0.01,0.00,-0.54
19.109,0.01,0.01,-0.55
19.110,-0.01,-0.00,-0.54
19.111,-0.00,0.01,-0.55
19.113,-0.01,0.01,-0.55
19.116,-0.02,0.02,-0.55
19.136,0.01,-0.01,-0.54
19.138,0.00,0.03,-0.55
19.140,-0.01,0.03,-0.53
19.141,0.00,0.01,-0.54
19.142,0.01,0.01,-0.53
19.144,-0.00,0.01,-0.53
19.145,-0.00,0.01,-0.53
19.149,-0.00,-0.00,-0.53
19.154,-0.01,-0.02,-0.54
19.158,-0.01,-0.00,-0.54
19.162,0.01,-0.00,-0.51
19.166,0.01,0.01,-0.53
19.185,0.00,0.00,-0.52
19.187,-0.01,0.01,-0.53
19.188,0.00,0.01,-0.52
19.191,0.01,0.01,-0.52
19.192,-0.01,0.00,-0.53
19.194,-0.01,0.01,-0.53
19.198,-0.01,0.01,-0.52
19.231,-0.00,0.01,-0.53
19.233,-0.00,0.02,-0.53
19.234,-0.01,0.01,-0.52
19.236,-0.00,0.01,-0.53
19.241,-0.02,0.00,-0.53
19.243,-0.00,0.01,-0.52
19.244,0.00,-0.01,-0.51
19.249,-0.01,0.01,-0.52
19.251,-0.03,0.01,-0.52
19.252,0.01,-0.00,-0.52
19.253,-0.01,0.01,-0.52
19.254,-0.01,0.04,-0.53
19.255,-0.01,0.02,-0.54
19.266,0.00,0.01,-0.53
19.269,0.01,0.01,-0.53
19.270,0.00,0.01,-0.53
19.289,-0.01,0.01,-0.54
19.291,-0.02,0.00,-0.55
19.293,-0.03,0.01,-0.55
19.294,0.00,0.01,-0.55
19.296,-0.00,0.01,-0.55
19.298,-0.01,0.02,-0.55
19.300,-0.01,0.01,-0.55
19.321,-0.01,0.01,-0.55
19.323,-0.00,0.00,-0.56
19.324,-0.01,0.01,-0.55
19.325,-0.01,0.02,-0.55
19.327,-0.01,-0.00,-0.55
19.328,-0.00,0.02,-0.56
19.331,0.01,0.01,-0.56
19.336,-0.01,0.01,-0.55
19.351,0.01,-0.02,-0.55
19.353,0.01,0.01,-0.56
19.354,-0.00,0.02,-0.54
19.355,-0.01,-0.00,-0.55
19.373,-0.00,0.00,-0.54
19.376,-0.03,0.01,-0.57
19.377,-0.00,0.02,-0.54
19.378,-0.01,-0.01,-0.55
19.379,-0.00,0.03,-0.53
19.380,0.00,0.01,-0.54
19.387,0.00,0.03,-0.53
19.390,0.00,0.02,-0.53
19.411,0.01,0.02,-0.53
19.414,-0.00,0.01,-0.53
19.415,0.01,0.00,-0.52
19.420,0.00,0.01,-0.53
19.423,-0.00,0.02,-0.52
19.425,-0.01,0.00,-0.51
19.426,-0.00,0.02,-0.51
19.428,-0.01,0.00,-0.52
19.429,-0.00,0.02,-0.52
19.467,0.02,-0.01,-0.52
19.475,-0.00,-0.00,-0.52
19.483,-0.01,0.01,-0.51
19.507,-0.01,0.00,-0.52
19.508,-0.00,0.01,-0.51
19.510,0.00,0.00,-0.51
19.512,0.01,0.01,-0.51
19.513,0.01,0.00,-0.51
19.514,0.00,0.00,-0.53
19.516,-0.02,0.01,-0.50
19.518,0.01,0.01,-0.51
19.521,-0.01,0.02,-0.52
19.522,-0.01,0.02,-0.53
19.524,-0.00,-0.00,-0.51
19.526,-0.01,0.01,-0.52
19.527,-0.01,-0.00,-0.52
19.529,-0.01,0.02,-0.52
19.531,0.01,0.01,-0.53
19.533,-0.01,0.02,-0.51
19.535,-0.00,0.02,-0.52
19.537,-0.01,0.02,-0.52
19.539,-0.00,0.00,-0.54
19.541,-0.01,0.01,-0.54
19.543,-0.01,0.01,-0.53
19.545,-0.00,0.01,-0.54
19.546,-0.01,0.01,-0.54
19.548,0.00,0.01,-0.54
19.571,-0.01,0.01,-0.54
19.573,-0.01,0.01,-0.53
19.578,0.00,-0.00,-0.55
19.582,0.01,0.02,-0.53
19.583,-0.01,0.02,-0.53
19.584,-0.01,-0.00,-0.55
19.586,-0.02,0.00,-0.53
19.588,-0.02,0.03,-0.55
19.591,-0.01,0.01,-0.54
19.593,-0.01,0.03,-0.55
19.620,-0.01,0.03,-0.55
19.622,-0.01,0.01,-0.54
19.623,0.01,0.01,-0.55
19.624,-0.01,0.01,-0.54
19.625,0.00,0.01,-0.55
19.626,-0.00,0.02,-0.54
19.676,-0.02,0.01,-0.54
19.685,0.01,0.00,-0.55
19.687,-0.00,0.01,-0.52
19.688,0.00,0.02,-0.54
19.690,-0.00,0.02,-0.53
19.691,0.00,-0.00,-0.54
19.692,-0.01,0.01,-0.53
19.693,0.00,0.00,-0.54
19.694,-0.00,0.02,-0.54
19.695,-0.01,0.02,-0.54
19.696,0.01,0.01,-0.54
19.698,-0.02,-0.00,-0.55
19.699,-0.01,-0.00,-0.54
19.700,0.01,0.02,-0.53
19.701,0.00,0.03,-0.54
19.702,-0.00,0.00,-0.53
19.703,0.01,0.01,-0.54
19.704,-0.01,0.02,-0.53
19.705,0.00,0.01,-0.54
19.706,0.00,-0.02,-0.53
19.728,0.00,0.01,-0.53
19.729,0.01,-0.01,-0.52
19.730,0.00,0.01,-0.52
19.732,-0.00,-0.00,-0.52
19.735,-0.00,0.00,-0.52
19.738,0.00,0.01,-0.52
19.741,-0.00,-0.00,-0.52
19.743,0.00,0.00,-0.52
19.775,0.01,0.02,-0.51
19.778,-0.02,-0.01,-0.51
19.787,0.01,-0.01,-0.50
19.788,0.00,0.02,-0.49
19.788,-0.01,-0.00,-0.48
19.789,0.00,0.00,-0.48
19.790,0.01,-0.00,-0.47
19.790,-0.01,0.01,-0.48
19.791,-0.01,0.02,-0.47
19.792,-0.01,0.01,-0.48
19.793,-0.01,-0.00,-0.48
19.809,0.00,0.01,-0.46
19.810,-0.02,0.01,-0.47
19.812,0.01,-0.00,-0.46
19.813,-0.03,0.02,-0.46
19.814,-0.01,0.02,-0.46
19.817,0.01,0.02,-0.45
19.821,0.00,0.01,-0.48
19.859,0.00,0.00,-0.47
19.862,-0.00,0.03,-0.47
19.866,-0.02,0.03,-0.47
19.869,-0.03,0.02,-0.47
19.871,0.00,0.02,-0.45
19.875,0.01,-0.01,-0.46
19.878,0.00,-0.01,-0.47
19.881,0.01,-0.01,-0.47
19.884,-0.02,0.00,-0.48
19.886,-0.01,-0.01,-0.48
19.890,-0.01,0.00,-0.47
19.891,0.00,0.01,-0.45
19.891,-0.02,0.01,-0.47
19.892,0.01,-0.00,-0.48
19.896,-0.00,0.01,-0.47
19.897,0.01,0.01,-0.49
19.897,-0.01,0.01,-0.48
19.922,-0.00,0.00,-0.49
19.923,-0.02,-0.00,-0.49
19.925,0.01,0.00,-0.49
19.926,-0.01,-0.00,-0.49
19.927,-0.02,0.01,-0.50
19.928,0.00,0.00,-0.51
19.929,-0.02,0.03,-0.51
19.962,-0.02,0.00,-0.50
19.963,0.00,-0.02,-0.50
19.964,-0.01,0.02,-0.52
19.965,-0.02,0.02,-0.52
19.966,-0.00,0.01,-0.52
19.967,-0.00,0.03,-0.52
19.968,-0.01,0.01,-0.54
19.969,-0.01,-0.00,-0.52
19.970,-0.01,0.02,-0.53
19.971,0.00,0.00,-0.52
19.995,-0.02,-0.00,-0.52
19.999,0.00,-0.00,-0.53
20.000,-0.00,-0.00,-0.53
20.002,0.00,0.02,-0.53
20.003,-0.00,0.00,-0.53
20.005,-0.01,0.00,-0.52
20.006,0.01,0.01,-0.52
20.012,0.01,0.02,-0.53
20.015,-0.00,-0.02,-0.52
20.016,0.02,-0.02,-0.51
20.040,-0.01,0.00,-0.51
20.042,0.00,0.01,-0.51
20.044,-0.01,0.01,-0.50
20.046,-0.00,0.02,-0.50
20.050,0.00,0.00,-0.51
20.052,-0.01,0.01,-0.51
20.055,-0.02,0.01,-0.50
20.057,-0.00,0.01,-0.51
20.060,-0.02,0.03,-0.49
20.063,-0.00,0.00,-0.49
20.065,0.01,0.01,-0.51
20.085,0.00,0.00,-0.49
20.086,-0.01,0.00,-0.50
20.087,-0.01,-0.00,-0.50
20.090,-0.01,0.01,-0.50
20.091,-0.00,0.00,-0.51
20.093,0.00,0.01,-0.49
20.119,0.00,0.01,-0.51
20.127,-0.00,0.00,-0.51
20.129,-0.01,0.00,-0.51
20.130,-0.01,0.00,-0.51
20.131,-0.01,0.03,-0.52
20.132,0.01,-0.02,-0.51
20.133,-0.02,0.01,-0.54
20.134,-0.01,0.02,-0.53
20.135,-0.01,0.00,-0.50
20.136,-0.01,0.00,-0.52
20.152,-0.01,0.01,-0.53
20.156,-0.00,-0.01,-0.51
20.157,-0.01,-0.01,-0.53
20.159,0.00,0.01,-0.53
20.162,-0.01,0.00,-0.53
20.164,-0.00,0.01,-0.53
20.166,-0.02,0.00,-0.53
20.191,-0.01,0.00,-0.53
20.192,-0.00,-0.00,-0.52
20.193,-0.01,0.01,-0.53
20.194,-0.01,0.00,-0.53
20.196,0.00,0.02,-0.55
20.197,0.01,0.01,-0.52
20.198,-0.01,0.02,-0.52
20.228,-0.01,0.01,-0.53
20.236,-0.01,0.02,-0.53
20.239,0.00,0.01,-0.52
20.243,-0.00,-0.01,-0.53
20.246,-0.01,0.01,-0.53
20.249,-0.01,0.01,-0.54
20.251,0.01,0.00,-0.54
20.254,0.00,0.01,-0.54
20.257,-0.01,-0.00,-0.53
20.259,0.01,0.03,-0.54
20.260,-0.01,0.00,-0.52
20.262,-0.01,0.01,-0.52
20.263,-0.01,0.00,-0.53
20.264,-0.01,0.02,-0.52
20.265,-0.00,0.01,-0.51
20.281,-0.00,0.02,-0.53
20.283,-0.01,0.01,-0.53
20.284,0.00,0.01,-0.53
20.285,-0.00,0.01,-0.53
20.288,0.00,0.00,-0.52
20.290,0.00,0.01,-0.52
20.354,0.00,0.01,-0.51
20.357,-0.01,0.01,-0.52
20.359,0.01,-0.01,-0.51
20.360,-0.00,0.01,-0.52
20.364,-0.01,0.02,-0.51
20.366,-0.00,0.01,-0.51
20.368,0.00,0.03,-0.52
20.378,-0.01,0.01,-0.52
20.394,-0.00,0.00,-0.53
20.398,0.00,0.00,-0.52
20.400,0.01,0.00,-0.53
20.402,0.01,0.01,-0.51
20.404,0.01,0.00,-0.54
20.406,-0.01,-0.01,-0.52
20.408,0.02,-0.03,-0.53
20.410,-0.00,0.00,-0.53
20.413,-0.02,0.03,-0.52
20.415,0.02,-0.01,-0.54
20.416,-0.02,0.02,-0.52
20.418,0.00,0.01,-0.53
20.419,-0.02,0.01,-0.53
20.421,-0.01,-0.01,-0.52
20.423,-0.01,0.01,-0.52
20.424,0.01,-0.01,-0.55
20.426,-0.01,0.02,-0.53
20.427,-0.00,0.00,-0.53
20.429,-0.00,0.02,-0.54
20.429,0.00,-0.00,-0.53
20.430,-0.00,0.01,-0.53
20.431,0.00,-0.00,-0.52
20.432,0.01,-0.01,-0.53
20.433,-0.00,0.00,-0.53
20.449,0.00,0.01,-0.52
20.453,-0.00,0.01,-0.51
20.457,-0.00,0.01,-0.51
20.464,0.02,0.01,-0.52
20.465,-0.01,0.02,-0.52
20.466,0.01,0.02,-0.52
20.467,0.01,0.00,-0.53
20.468,-0.02,0.01,-0.50
20.488,0.01,-0.01,-0.52
20.493,0.01,0.01,-0.51
20.495,-0.01,-0.00,-0.53
20.497,0.00,0.02,-0.51
20.499,-0.03,0.02,-0.52
20.500,0.01,0.02,-0.51
20.503,0.00,0.02,-0.51
20.504,0.01,0.02,-0.51
20.506,0.00,0.02,-0.51
20.531,0.00,0.01,-0.51
20.533,0.01,0.01,-0.51
20.535,0.01,0.00,-0.50
20.536,0.02,0.01,-0.50
20.537,-0.00,0.02,-0.51
20.538,-0.01,0.01,-0.51
20.539,-0.02,0.01,-0.51
20.543,0.00,0.00,-0.52
20.562,0.01,0.03,-0.49
20.566,0.02,0.02,-0.50
20.567,-0.01,0.02,-0.49
20.568,0.02,-0.00,-0.50
20.569,0.00,0.00,-0.50
20.570,0.00,0.02,-0.51
20.602,-0.01,0.01,-0.50
20.604,0.01,0.00,-0.50
20.605,0.00,0.02,-0.48
20.607,0.01,0.01,-0.49
20.610,0.01,0.01,-0.51
20.612,-0.01,0.00,-0.50
20.613,-0.01,0.01,-0.49
20.614,0.01,0.01,-0.50
20.618,0.01,0.00,-0.49
20.620,-0.01,0.01,-0.49
20.621,0.00,0.01,-0.49
20.622,-0.01,0.02,-0.50
20.639,-0.00,0.03,-0.49
20.641,-0.02,0.02,-0.50
20.646,0.01,0.01,-0.50
20.648,0.00,0.01,-0.50
20.649,0.01,0.00,-0.50
20.650,-0.03,0.01,-0.50
20.652,-0.01,0.01,-0.50
20.671,-0.01,0.01,-0.51
20.675,-0.02,0.01,-0.50
20.677,-0.00,0.01,-0.50
20.679,-0.01,0.01,-0.50
20.680,0.01,0.02,-0.49
20.681,-0.01,0.01,-0.49
20.712,-0.01,0.01,-0.50
20.715,0.00,0.02,-0.50
20.716,-0.01,0.00,-0.49
20.719,-0.01,0.01,-0.50
20.720,-0.01,0.01,-0.49
20.722,0.00,-0.00,-0.50
20.724,-0.01,0.01,-0.48
20.725,0.00,0.01,-0.49
20.728,-0.01,-0.00,-0.49
20.730,-0.00,0.01,-0.49
20.731,0.02,0.01,-0.50
20.733,-0.00,0.00,-0.49
20.754,-0.00,0.01,-0.50
20.757,0.01,0.01,-0.49
20.758,-0.01,0.01,-0.49
20.759,-0.01,0.01,-0.50
20.760,0.00,0.01,-0.50
20.761,-0.02,-0.00,-0.49
20.762,-0.01,0.00,-0.51
20.824,-0.01,0.01,-0.51
20.848,-0.01,-0.02,-0.50
20.851,-0.00,0.01,-0.49
20.853,0.00,0.00,-0.50
20.856,-0.01,0.01,-0.49
20.857,-0.01,0.02,-0.49
20.858,0.00,-0.01,-0.50
20.859,-0.01,0.01,-0.50
20.860,-0.02,0.01,-0.50
20.861,0.00,0.01,-0.50
20.862,-0.01,0.02,-0.49
20.863,-0.00,-0.01,-0.48
20.865,-0.02,0.00,-0.48
20.869,0.00,0.01,-0.49
20.871,0.00,0.01,-0.49
20.873,0.00,0.01,-0.48
20.874,0.01,-0.00,-0.50
20.875,-0.00,-0.02,-0.49
20.876,-0.02,0.01,-0.50
20.877,-0.01,0.01,-0.48
20.878,-0.00,0.02,-0.50
20.881,-0.01,0.01,-0.50
20.882,-0.02,0.02,-0.49
20.883,-0.03,0.01,-0.50
20.884,-0.00,-0.01,-0.49
20.885,-0.03,-0.01,-0.50
20.886,-0.01,-0.01,-0.50
20.887,-0.01,-0.01,-0.49
20.902,-0.01,0.01,-0.50
20.903,-0.00,0.02,-0.50
20.904,0.00,0.00,-0.50
20.907,-0.01,-0.00,-0.48
20.910,-0.01,0.01,-0.48
20.950,-0.00,0.01,-0.51
20.957,-0.01,-0.01,-0.49
20.958,0.01,0.02,-0.49
20.959,0.01,0.00,-0.49
20.961,0.00,-0.01,-0.50
20.962,-0.01,0.01,-0.49
20.964,-0.01,-0.00,-0.49
20.965,-0.02,0.01,-0.49
20.967,-0.03,-0.01,-0.49
20.968,-0.01,-0.00,-0.50
20.969,-0.01,0.00,-0.49
20.970,0.01,-0.00,-0.48
20.971,0.01,0.01,-0.50
20.972,0.01,-0.01,-0.47
